,department_id,category_id,data_product_id
5391,1,76,nienza-com-30-comprimidos-25mg
5392,1,76,nienza-com-30-comprimidos-3-125mg
5393,1,76,concor-anlo-com-30-comprimidos-5-10mg
5394,1,76,concor-anlo-com-30-comprimidos-5-5mg
5395,1,76,concor-anlo-com-30-comprimidos-10-5mg
5396,1,76,concor-anlo-com-30-comprimidos-10-10mg
5397,1,76,holmes-com-30-comprimidos-revestidos-40mg
5398,1,76,valsartana-biosintetica-com-30-comprimidos-revestidos-320mg-generico
5399,1,76,valsartana-biosintetica-com-30-comprimidos-revestidos-160mg-generico
5400,1,76,valsartana-biosintetica-com-30-comprimidos-revestidos-80mg-generico
5401,1,76,triplixam-com-30-comprimidos-revestidos-5-1-25-10mg
5402,1,76,revert-com-30-comprimidos-100-25mg
5403,1,76,revert-com-30-comprimidos-50-12-5mg
5404,1,76,dozoito-com-30-comprimidos-revestidos-liberacao-prolongada-100mg
5405,1,76,dozoito-com-30-comprimidos-revestidos-liberacao-prolongada-50mg
5406,1,76,dozoito-com-30-comprimidos-revestidos-liberacao-prolongada-25mg
5407,1,76,lasix-com-5x2ml-solucao-injetavel-10mg-ml
5408,1,76,valsartana-neo-quimica-com-30-comprimido-revestido-80mg-generico
5409,1,76,valsartana-neo-quimica-com-30-comprimidos-revestidos-320mg-generico
5410,1,76,nebivolol-5mg-biolab-com-60-comprimidos
5411,1,76,succinato-de-metoprolol-pharlab-com-30-comprimidos-revestidos-liberacao--prolongada-50mg
5412,1,76,asea-com-30-comprimidos-revestidos-40mg
5413,1,76,asea-com-30-comprimidos-revestidos-20mg
5414,1,76,olmy-hct-com-30-comprimidos-revestidos-20-12-5mg
5415,1,76,olmy-hct-com-60-comprimidos-revestidos-20-12-5mg
5416,1,76,olmy-hct-com-30-comprimidos-revestidos-40-12-5mg
5417,1,76,olmy-hct-com-60-comprimidos-revestidos-40-12-5mg
5418,1,76,olmy-hct-com-30-comprimidos-revestidos-40-25mg
5419,1,76,olmy-hct-com-60-comprimidos-revestidos-40-25mg
5420,1,76,iccor-com-30-comprimidos-revestidos-10mg
5421,1,76,iccor-com-30-comprimidos-revestidos-5mg
5422,1,76,iccor-com-30-comprimidos-revevestidos-2-5mg
5423,1,76,iccor-com-30-comprimidos-revevestidos-1-25mg
5424,1,76,brasart-bcc-320-5mg-mg-com-30-comprimidos
5425,1,76,bhena-com-30-comprimidos-revestidos-5mg
5426,1,76,diublok-50mg---12-5mg-com-30-comprimidos
5427,1,76,succinato-de-metoprolol-biolab-com-30-comprimidos-revestidos-liberacao--prolongada-100mg
5428,1,76,succinato-de-metoprolol-biolab-com-30-comprimidos-revestidos-liberacao--prolongada-25mg
5429,1,76,enalapril-hidroclorotiazida-biolab-com-30-comprimidos-20-12-5mg-generico
5430,1,76,enalapril-hidroclorotiazida-10-25mg-biolab-30-comprimidos
5431,1,76,bivolet-5mg-com-30-comprimidos
5432,1,76,hidrion-com-100-comprimidos
5433,1,76,divelol-25mg-com-30-comprimidos
5434,1,76,bravan-hct-160-25mg-com-30-comprimidos
5435,1,76,bravan-hct-80-12-5mg-com-30-comprimidos
5436,1,76,emprol-xr-100mg-30-comprimidos
5437,1,76,nebilet-5mg-com-90-comprimidos
5438,1,76,acertil-10mg-com-60-comprimidos
5439,1,76,aradois-h-100-25mg-com-90-comprimidos
5440,1,76,bramicar-40mg-com-30-comprimidos
5441,1,76,bramicar-hct-80-25mg-com-30-comprimidos
5442,1,76,bramicar-hct-40-12-5mg-com-30-comprimidos
5443,1,76,novanlo-2-5mg-com-60-comprimidos
5444,1,76,novanlo-5mg-com-60-comprimidos
5445,1,76,succinato-de-metoprolol-neo-accord-com-30-comprimidos-revestidos--liberacao-prolongada-100mg
5446,1,76,nebilet-5mg-com-30-comprimidos
5447,1,76,nebilet-5mg-com-60-comprimidos
5448,1,76,nebivolol-teuto-5mg-com-60-comprimidos
5449,1,76,nebivolol-teuto-5mg-com-30-comprimidos
5450,1,76,brasart-hct-160-12-5mg-com-90-comprimidos
5451,1,76,cor-select-2-5mg-com-30-comprimidos
5452,1,76,entresto-97-103mg-com-60-comprimidos
5453,1,76,entresto-49-51mg-com-60-comprimidos
5454,1,76,losartana-prati-100mg-com-30-comprimidos
5455,1,76,losartana-prati-50mg-com-60-comprimidos
5456,1,76,hidroclorotiazida-prati-25mg-com-30-comprimidos
5457,1,76,atenolol-prati-100mg-com-30-comprimidos
5458,1,76,candesartana-hidroclorotiazida-sandoz-com-30-comprimidos-16-12-5mg--generico
5459,1,76,cor-select-5mg-com-30-comprimidos
5460,1,76,acertanlo-14-10mg-com-30-comprimidos
5461,1,76,indapen-sr-1-5mg-com-60-comprimidos
5462,1,76,cordarex-2-5mg-com-60-comprimidos
5463,1,76,cordarex-5mg-com-60-comprimidos
5464,1,76,olmy-anlo-40-10mg-com-30-comprimidos
5465,1,76,olmecor-40mg-com-60-comprimidos
5466,1,76,olmecor-20mg-com-30-comprimidos
5467,1,76,seloken-100mg-com-30-comprimidos
5468,1,76,press-plus-5-10mg-com-60-capsulas
5469,1,76,asea-hct-40-12-5mg-com-30-comprimidos
5470,1,76,asea-hct-20-12-5mg-com-30-comprimidos
5471,1,76,holmes-h-40-12-5mg-com-30-comprimidos
5472,1,76,olmesartana-torrent-40mg-com-30-comprimidos
5473,1,76,olmesartana-torrent-20mg-com-30-comprimidos
5474,1,76,anlodipino-prati-5mg-com-30-comprimidos
5475,1,76,captopril-prati-50mg-com-30-comprimidos
5476,1,76,anlodipino-prati-5mg-com-20-comprimidos
5477,1,76,vartaz-160mg-com-30-comprimidos
5478,1,76,brasart-bcc-160-5mg-com-30-comprimidos
5479,1,76,brasart-bcc-160-5mg-com-60-comprimidos
5480,1,76,brasart-bcc-320-10mg-com-30-comprimidos
5481,1,76,aval-320mg-com-30-comprimidos
5482,1,76,aval-160mg-com-30-comprimidos
5483,1,76,acertil-10mg-com-30-comprimidos
5484,1,76,atenolol-prati-50mg-com-30-comprimidos
5485,1,76,losartana-prati-50mg-com-30-comprimidos
5486,1,76,atenolol-clortalidona-eurofarma-100-25mg-com-30-comprimidos-generico
5487,1,76,nebivolol-torrent-5mg-com-30-comprimidos
5488,1,76,exforge-hct-160-12-5-5mg-com-28-comprimidos
5489,1,76,exforge-hct-160-25-5mg-com-28-comprimidos
5490,1,76,exforge-hct-320-25-10mg-com-28-comprimidos
5491,1,76,exforge-hct-160-25-10mg-com-28-comprimidos
5492,1,76,exforge-hct-160-12-5-10mg-com-28-comprimidos
5493,1,76,corus-h-50-12-5mg-com-30-comprimidos
5494,1,76,corus-h-100-25mg-com-30-comprimidos
5495,1,76,corus-25mg-com-30-comprimidos
5496,1,76,besilapin-5mg-com-30-comprimidos
5497,1,76,bart-h-300mg-12-5mg-com-30-comprimidos
5498,1,76,bart-h-150mg-12-5mg-com-30-comprimidos
5499,1,76,tensaliv-5mg-com-30-comprimidos
5500,1,76,tensaliv-10mg-com-30-comprimidos
5501,1,76,irbesartana-hidroclorotiazida-eurofarma-150mg-12-5mg-com-30-capsulas
5502,1,76,angipress-50mg-com-30-comprimidos
5503,1,76,brasart-hct-80mg-12-5mg-com-30-comprimidos
5504,1,76,brasart-hct-160mg-25mg-com-30-comprimidos
5505,1,76,novanlo-2-5mg-com-30-comprimidos
5506,1,76,bravan-80mg-com-30-comprimidos
5507,1,76,angipress-25mg-com-30-comprimidos
5508,1,76,norvasc-5mg-com-60-comprimidos
5509,1,76,selozok-fix-5mg-50mg-com-30-comprimidos
5510,1,76,divelol-6-25-mg-com-60-comprimidos
5511,1,76,divelol-3-125-mg-com-60-comprimidos
5512,1,76,zanidip-20mg-com-30-comprimidos
5513,1,76,concardio-5mg-com-30-comprimidos
5514,1,76,concardio-1-25mg-com-30-comprimidos
5515,1,76,concardio-2-5mg-com-30-comprimidos
5516,1,76,indapamida-germed-1-5mg-com-30-comprimidos
5517,1,76,micardis-hct-80-12-5mg-com-30-comprimidos
5518,1,76,micardis-hct-40-12-5mg-com-30-comprimidos
5519,1,76,micardis-80mg-com-30-comprimidos
5520,1,76,micardis-40mg-com-30-comprimidos
5521,1,76,micardis-hct-80-25mg-com-30-comprimidos
5522,1,76,capox-25mg-com-30-comprimidos
5523,1,76,diuremida-40mg-com-20-comprimidos
5524,1,76,olmetec-anlo-40-10mg-com-30-comprimidos
5525,1,76,olmetec-anlo-40-5mg-com-30-comprimidos
5526,1,76,olmetec-anlo-20-5mg-com-30-comprimidos
5527,1,76,bisoprolol-ems-2-5mg-com-30-comprimidos
5528,1,76,bisoprolol-ems-10mg-com-30-comprimidos
5529,1,76,micardis-80-5mg-com-30-comprimidos
5530,1,76,micardis-80-10mg-com-30-comprimidos
5531,1,76,micardis-anlo-40-5mg-com-30-comprimidos
5532,1,76,aprovel-150mg-com-30-comprimidos
5533,1,76,cardilol-12-5mg-com-60-comprimidos
5534,1,76,cardilol-25mg-com-60-comprimidos
5535,1,76,cardilol-6-25mg-com-60-comprimidos
5536,1,76,ramipril-medley-5mg-com-30-comprimidos
5537,1,76,ramipril-medley-5mg-com-60-comprimidos
5538,1,76,aprozide-300mg-12-5mg-com-30-comprimidos
5539,1,76,atenolol-teuto-50mg-com-30-comprimidos
5540,1,76,lisinopril-teuto-20mg-com-30-comprimidos
5541,1,76,lisinopril-teuto-10mg-com-30-comprimidos
5542,1,76,captopril-teuto-25mg-com-30-comprimidos
5543,1,76,atacand-comb-16-5mg-com-30-comprimidos
5544,1,76,atacand-comb-16-2-5mg-com-30-comprimidos
5545,1,76,losartana-medley-30-comprimidos-revestidos-100mg-generico
5546,1,76,candesartana-sandoz-com-30-comprimidos-16mg-generico
5547,1,76,candesartana-sandoz-com-30-comprimidos-8mg-generico
5548,1,76,divelol-12-5mg-com-60-comprimidos
5549,1,76,vasopril-20mg-com-60-comprimidos
5550,1,76,aradois-50mg-com-90-comprimidos
5551,1,76,aradois-h-100-25mg-com-60-comprimidos
5552,1,76,carvedilol-biosintetica-6-25mg-com-30-comprimidos
5553,1,76,carvedilol-biosintetica-3-125mg-com-30-comprimidos
5554,1,76,carvedilol-medley-25mg-com-30-comprimidos
5555,1,76,carvedilol-medley-6-25mg-com-30-comprimidos
5556,1,76,pressat-10mg-com-60-capsulas
5557,1,76,pressat-5mg-com-60-capsulas
5558,1,76,vasopril-plus-10-25mg-com-60-capsulas
5559,1,76,vasopril-plus-20-12-5mg-com-60-capsulas
5560,1,76,selozok-100mg-com-30-comprimidos
5561,1,76,cordarex-10mg-com-30-comprimidos
5562,1,76,cordarex-5mg-com-30-comprimidos
5563,1,76,cordarex-2-5mg-com-30-comprimidos
5564,1,76,zart-h-100-25mg-com-30-comprimidos
5565,1,76,atenolol---clortalidona-medley-100-25mg-com-30-comprimidos
5566,1,76,diovan-hct-320-12-5mg-com-28-comprimidos
5567,1,76,losartana--hidroclorotiazida-100mg-2mg-eurofarma-com-30-comprimidos
5568,1,76,losartana---hidroclorotiazida-50mg-12-5mg-eurofarma-com-30-comprimidos
5569,1,76,lotar-5-50mg-com-30-comprimidos
5570,1,76,aradois-h-50-12-5mg-com-60-comprimidos
5571,1,76,roxflan-10mg-com-30-comprimidos
5572,1,76,diovan-amlo-fix-160-5mg-com-28-comprimidos
5573,1,76,diovan-amlo-fix-160-10mg-com-28-comprimidos
5574,1,76,diovan-amlo-fix-80-5mg-com-28-comprimidos
5575,1,76,diovan-amlo-fix-320-10mg-com-28-comprimidos
5576,1,76,olmetec-hct-40-25mg-com-30-comprimidos
5577,1,76,press-plus-5-20mg-com-30-capsulas
5578,1,76,press-plus-5-10mg-com-30-capsulas
5579,1,76,malena-hct-20-12-5mg-com-30-comprimidos
5580,1,76,olmetec-hct-20-12-5mg-com-30-comprimidos
5581,1,76,coversyl-plus-com-30-comprimidos
5582,1,76,olmetec-hct-40-12-5mg-com-30-comprimidos
5583,1,76,amlovasc-5mg-com-30-comprimidos
5584,1,76,losartana-eurofarma-50mg-com-30-comprimidos
5585,1,76,tenadren-40-12-5mg-com-30-comprimidos
5586,1,76,diovan-320mg-com-28-comprimidos
5587,1,76,enalapril---hidroclorotiazida-ems-20-12-5mg-com-30-comprimidos
5588,1,76,olmetec-40mg-com-30-comprimidos
5589,1,76,olmetec-20mg-com-30-comprimidos
5590,1,76,betalor-5-25mg-com-30-capsulas
5591,1,76,atenolol-ems-50mg-com-30-comprimidos
5592,1,76,losartana-medley-50mg-com-30-comprimidos
5593,1,76,anlo-5mg-com-30-comprimidos
5594,1,76,aradois-h-100-25m-com-30-comprimidos
5595,1,76,aradois-25mg-com-30-comprimidos
5596,1,76,diovan-hct-160-25mg-com-28-comprimidos
5597,1,76,lisinopril-ems-10mg-com-30-comprimidos
5598,1,76,clortalidona-ems-50mg-com-30-comprimidos
5599,1,76,naprix-a-2-5-5mg-com-30-comprimidos
5600,1,76,anlodipino-ems-10mg-com-30-comprimidos
5601,1,76,anlodipino-ems-5mg-com-30-comprimidos
5602,1,76,atacand-hct-8-12-5mg-com-30-comprimidos
5603,1,76,atenolol-medley-100mg-com-30-comprimidos
5604,1,76,anlodipino-medley-10mg-com-30-comprimidos
5605,1,76,lisinopril-medley-5mg-com-30-comprimidos
5606,1,76,lisinopril-medley-20mg-com-30-comprimidos
5607,1,76,enalapril-medley-10mg-com-30-comprimidos
5608,1,76,captopril-ems-50mg-com-30-comprimidos
5609,1,76,captopril-ems-25mg-com-30-comprimidos
5610,1,76,cozaar-100mg-com-30-comprimidos
5611,1,76,pressat-5mg-com-30-comprimidos
5612,1,76,aradois-h-50-12-5mg-com-30-comprimidos
5613,1,76,naprix-10mg-com-30-comprimidos
5614,1,76,manivasc-20mg-com-28-comprimidos
5615,1,76,naprix-2-5mg-com-30-comprimidos
5616,1,76,enalapril-ems-20mg-com-30-comprimidos
5617,1,76,diltiazem-ems-60mg-com-25-comprimidos
5618,1,76,diltiazem-ems-60mg-com-50-comprimidos
5619,1,76,atacand-hct-16-12-5mg-com-30-comprimidos
5620,1,76,diovan-hct-160-12-5mg-com-28-comprimidos
5621,1,76,ablok-100mg-com-30-comprimidos
5622,1,76,ablok-plus-100-25mg-com-30-comprimidos
5623,1,76,ablok-25mg-com-30-comprimidos
5624,1,76,hyzaar-100-25mg-com-30-comprimidos
5625,1,76,anlodipino-biosintetica-5mg-com-30-comprimidos
5626,1,76,neo-fedipina-10mg-com-30-comprimidos
5627,1,76,neosemid-40mg-com-20-comprimidos
5628,1,76,vasopril-plus-20mg-12-5mg-com-30-comprimidos
5629,1,76,vasopril-plus-10-25mg-com-30-comprimidos
5630,1,76,norvasc-10mg-com-30-comprimidos
5631,1,76,norvasc-5mg-com-30-comprimidos
5632,1,76,diovan-160mg-com-28-comprimidos
5633,1,76,atacand-16mg-com-30-comprimidos
5634,1,76,atacand-8mg-com-30-comprimidos
5635,1,76,diovan-hct-80-12-5mg-com-28-comprimidos
5636,1,76,diovan-80mg-com-28-comprimidos
5637,1,76,tenadren-80-25mg-com-30-comprimidos
5638,1,76,propranolol-80mg-com-30-comprimidos
5639,1,76,tenadren-40-25mg-com-30-comprimidos
5640,1,76,hyzaar-50-12-5mg-com-30-comprimidos
5641,1,76,propranolol-10mg-com-30-comprimidos
5642,1,76,propranolol-40mg-com-30-comprimidos
5643,1,76,natrilix-com-30-comprimido-revestido-2-5mg
5644,1,76,dilacoron-80mg-com-30-comprimidos
5645,1,76,cardizem-30mg-com-50-comprimidos
5646,1,76,renitec-10mg-com-30-comprimidos
5647,1,76,renitec-20mg-com-30-comprimidos
5648,1,76,aldomet-500mg-com-30-comprimidos
5649,1,76,lasix-ampola-de-2ml
5650,1,76,clorana-50mg-com-20-comprimidos
5651,1,76,aldactone-100mg-com-16-comprimidos
5652,1,76,olmy-anlo-com-60-comprimidos-revestidos-20-5mg
5653,1,76,atenolol-clortalidona-vitamedic-com-30-comprimidos-50-12-5mg-generico
5654,1,76,atenoclor-com-28-comprimidos-50-12-5mg
5655,1,76,nebic-com-30-comprimidos-5mg
5656,1,76,valsartana---hidroclorotiazida-torrent-com-30-comprimidos-revestidos-320---25mg-gen
5657,1,76,angipress-cd-100mg-25mg-com-30-comprimidos
5658,1,76,aprozide-150mg-12-5mg-com-30-comprimidos
5659,1,76,aprovel-300mg-com-30-comprimidos
5660,1,76,atenolol---clortalidona-medley-50-12-5mg-com-60-comprimidos
5661,1,76,atenolol---clortalidona-medley-50-12-5mg-com-30-comprimidos
5662,1,76,atenolol---clortalidona-medley-100-25mg-com-60-comprimidos
5663,1,76,diovan-hct-320-25mg-com-28-comprimidos
5664,1,76,enalapril-medley-5mg-com-30-comprimidos
5665,1,76,pressat-10mg-com-30-comprimidos
5666,1,76,aldazida-50mg-com-30-comprimidos
5667,1,76,aldactone-25mg-com-30-comprimidos
5668,1,76,aldactone-50mg-com-30-comprimidos
5669,1,76,hyperium-1mg-com-30-comprimidos
5670,1,76,co-pressotec-10-25mg-com-30-comprimidos
5671,1,76,cardizem-s-r-120mg-com-20-comprimidos
5672,1,76,cardizem-60mg-com-50-comprimidos
5673,1,76,atensina-0-100mg-com-30-comprimidos
5674,1,76,atensina-0-150mg-com-30-comprimidos
5675,1,77,acetato-ciproterona-bergamo-50mg-com-20-comprimidos
5676,1,77,acido-zoledronico-eurofarma-4mg-com-1-ampola-5ml
5677,1,77,imussuprex-50mg-com-50-comprimidos
5678,1,77,metrexato-2-5mg-com-24-comprimidos
5679,1,77,tepev-com-100-capsulas-500mg
5680,1,77,tamoxifeno-blau-20mg-com-30-capsulas
5681,1,77,hemax-eritron-4000ui-ampola-de-2ml
5682,1,77,anastrozol-eurofarma-1mg-com-30-comprimidos
5683,1,77,manitol-halex-istar-250ml-solucao-injetavel-20-
5684,1,77,manitol-jp-250ml-solucao-injetavel-20-
5685,1,77,avicis-solucao-capilar-100ml
5686,1,77,litocit-10meq-com-60-comprimidos
5687,1,77,autoteste-hiv-sure-check-com-1
5688,1,77,ivevi-2-5mg-28-comprimidos-letrozol
5689,1,77,micofenolato-de-mofetila-accord-500mg-com-50-comprimidos
5690,1,77,letrozol-eurofarma-2-5mg-com-30-comprimidos
5691,1,77,calnate-900mg-com-1-envelopes-de-30g
5692,1,77,equitam-120mg-com-30-comprimidos
5693,1,77,tamoxifeno-sandoz-10mg-com-30-comprimidos
5694,1,77,firialta-com-28-comprimidos-revestidos-20mg
5695,1,77,firialta-com-28-comprimidos-revestidos-10mg
5696,1,77,flutamida-250mg-com-20-comprimidos
5697,1,77,binav-com-30-comprimidos-revestidos-200-300mg
5698,1,77,sabine-com-30-comprimidos-revestidos-2-5mg
5699,1,77,beclonato-5-2mg-ml-suspensao-injetavel-1ml
5700,1,77,densis-solucao-injetavel-100ml
5701,1,77,teste-para-hiv-action-com-1-unidade
5702,1,77,riluzol-cristalia-50mg-com-56-comprimidos
5703,1,77,femigestrol-160mg-com-30-comprimidos
5704,1,77,aclasta-injetavel-100ml-5mg
5705,1,77,sandimmun-neoral-100mg-liquido-50ml
5706,1,77,femara-2-5mg-com-28-comprimidos
5707,1,77,androcur-100mg-com-20-comprimidos
5708,1,77,aromasin-25mg-com-30-comprimido-revestido
5709,1,77,tamoxifeno-sandoz-20mg-com-30-comprimidos-revestidos-generico
5710,1,77,imuran-50mg-com-50-comprimidos
5711,1,77,cellcept-500mg-com-50-comprimidos
5712,1,77,equitam-80mg-com-30-comprimidos
5713,1,77,sandimmun-neoral-100mg-com-50-capsulas
5714,1,77,litocit-5mg-com-60-comprimidos
5715,1,77,purinethol-50mg-com-25-comprimidos
5716,1,77,nolvadex-d-20mg-com-30-comprimidos
5717,1,77,primolut-nor-10-com-30-comprimidos
5718,1,77,androcur-50mg-com-20-comprimidos
5719,1,77,rapamune-com-30-dragea-2mg
5720,1,77,iclusig-com-30-comprimidos-revestidos-15mg
5721,1,77,anastrolibbs-com-30-comprimidos-revestidos-1mg
5722,1,77,imfinzi-com-1-solucao-injetavel-120mg-2-4ml
5723,1,77,tarceva-com-30-comprimidos-revestidos-150mg
5724,1,77,rinvoq-com-30-comprimidos-revestidos-liberacao-prolongada-15mg
5725,1,77,cabometyx-com-30-comprimidos-revestidos-40mg
5726,1,77,koselugo-com-60-capsulas-10mg
5727,1,77,lenvima-com-30-capsulas-4mg
5728,1,77,lenvima-com-30-capsulas-10mg
5729,1,77,brukinsa-com-120-capsulas-duras-80mg
5730,1,77,zejula-com-56-capsulas-100mg
5731,1,77,afinitor-com-30-comprimidos-5mg
5732,1,77,cresemba-com-14-capsulas-duras-100mg
5733,1,77,lorbrena-com-30-comprimidos-revestidos-100mg
5734,1,77,lorbrena-com-90-comprimidos-revestidos-25mg
5735,1,77,pergoveri-pen-1-44ml-solucao-injetavel-900-450ui
5736,1,77,pergoveris-pen-0-72ml-solucao-injetavel-450-225ui
5737,1,77,pergoveri-pen-0-48ml-solucao-injetavel-300-150ui
5738,1,77,pergoveris-1ml-po-liofilizado-solucao-diluente-150-75ui
5739,1,77,lonsurf-com-60-comprimidos-revestidos-15mg-7-065mg
5740,1,77,lonsurf-com-20-comprimidos-revestidos-15mg-7-065mg
5741,1,77,temodal-com-5-capsulas-180mg
5742,1,77,libtayo-7ml-solucao-injetavel-50mg-ml
5743,1,77,prograf-1mg-com-100-capsulas
5744,1,77,lynparza-com-56-comprimidos-revestidos-150mg
5745,1,77,lynparza-com-56-comprimidos-revestidos-100mg
5746,1,77,zytiga-com-60-comprimidos-revestidos-500mg
5747,1,77,temozolomida-eurofarma-20mg-com-5-capsulas
5748,1,77,temozolomida-eurofarma-100mg-com-5-capsulas
5749,1,77,ninlaro-com-3-capsulas-4mg
5750,1,77,akynzeo-0-56-300mg-com-1-capsula
5751,1,77,durolane-60mg-solucao-injetavel-3ml
5752,1,77,alecensa-150mg-com-224-capsulas
5753,1,77,micofenolato-de-sodio-accord-com-50-comprimidos
5754,1,77,fampyra-10mg-com-56-comprimidos
5755,1,77,stivarga-40mg-com-84-comprimidos
5756,1,77,tagrisso-80mg-com-30-capsulas
5757,1,77,tafinlar-75mg-com-120-capsulas
5758,1,77,mekinist-2mg-com-30-comprimidos
5759,1,77,tecfidera-240mg-com-56-capsulas
5760,1,77,zometa-4mg-solucao-para-infusao-100ml
5761,1,77,adempas-2mg-com-42-comprimidos
5762,1,77,adempas-com-42-comprimidos-revestidos-0-5mg
5763,1,77,capecitabina-sun-pharma-500mg-com-120-comprimidos
5764,1,77,temozolomida-sun-pharma-100mg-com-5-capsulas
5765,1,77,voriconazol-200mg-com-14-comprimidos
5766,1,77,volibris-5mg-com-30-comprimidos
5767,1,77,iressa-com-30-comprimidos-250mg
5768,1,77,hemax-eritron-10000ui-com-1-ampola-de-2ml
5769,1,77,revolade-50mg-com-14-comprimidos
5770,1,77,revolade-25mg-com-14-comprimidos
5771,1,77,ganvirax-250mg-com-40-comprimidos
5772,1,77,neo-decapeptyl-lp-11-25mg-suspensao-2ml
5773,1,77,valcyte-450mg-com-60-comprimidos
5774,1,77,nexavar-200mg-com-60-comprimidos
5775,1,77,myfortic-180mg-com-120-comprimidos
5776,1,77,myfortic-360mg-com-120-comprimidos
5777,1,77,arimidex-com-28-comprimidos
5778,1,77,neo-decapeptyl-3-75mg-suspensao-2ml
5779,1,78,tadalafila-ems-20mg-com-4-comprimidos
5780,1,78,tadalafila-ems-5mg-com-30-comprimidos
5781,1,78,sildenafila-eurofarma-50mg-com-4-comprimidos
5782,1,78,finasterida-ems-1mg-com-30-comprimidos
5783,1,78,pant-solucao-capilar-3-unidades-de-50ml
5784,1,78,finasterida-ems-1mg-com-60-comprimidos
5785,1,78,sildenafila-eurofarma-50mg-com-8-comprimidos
5786,1,78,finasterida-cimed-com-30-comprimidos-revestidos-5mg-generico
5787,1,78,eniagor-50ml-solucao-capilar-50mg-ml-refil
5788,1,78,tansulosina-ems-0-4mg-com-30-comprimidos-de-liberacao-prolongada
5789,1,78,tadalafila-medley-20mg-com-4-comprimidos
5790,1,78,vesomni-com-30-comprimidos
5791,1,78,sildenafila-medley-50mg-com-4-comprimidos
5792,1,78,zyad-diario-com-60-comprimidos-revestidos-5mg
5793,1,78,allovita-50ml-solucao-capilar-50mg-ml
5794,1,78,doxazosina-cimed-com-30-comprimidos-4mg-generico
5795,1,78,pant-50mg-ml-solucao-capilar-refil-50ml
5796,1,78,sildenafila-neo-quimica-50mg-com-4-comprimidos
5797,1,78,tansulosina-ems-0-4mg-com-60-comprimidos-de-liberacao-prolongada
5798,1,78,zyad-5mg-com-30-comprimidos
5799,1,78,helleva-80mg-com-10-comprimidos
5800,1,78,tadalafila-eurofarma-20mg-com-4-comprimidos
5801,1,78,androgel-50mg-5g-gel-com-30-envelopes-de-5g-cada
5802,1,78,combodart-com-30-capsulas
5803,1,78,doxazosina-teuto-2mg-com-30-comprimidos
5804,1,78,viagra-50mg-com-1-comprimido
5805,1,78,doxaprost-4mg-com-30-comprimidos
5806,1,78,duomo-2mg-com-30-comprimidos
5807,1,78,finalop-1mg-com-30-comprimidos
5808,1,78,androgel-88gr-gel-16-2mg-g
5809,1,78,capy-com-2x-50ml-solucao-capilar-50mg-ml--extensor
5810,1,78,minoxidil-neo-quimica-50ml-solucao-capilar-50mg-ml-generico
5811,1,78,eniagor-com-3x50ml-solucao-capilar-50mg-ml
5812,1,78,eniagor-50ml-solucao-capilar-50mg-ml
5813,1,78,duomo-hp-2-5mg-com-60-capsulas
5814,1,78,dastene-0-5mg-com-30-comprimidos
5815,1,78,doxuran-2mg-com-30-comprimidos
5816,1,78,tadalafila-medley-20mg-com-2-comprimidos
5817,1,78,tadalafila-medley-5mg-com-30-comprimidos
5818,1,78,tadalafila-eurofarma-5mg-com-30-comprimidos
5819,1,78,bicalutamida-eurofarma-50mg-com-30-comprimidos
5820,1,78,sildenafila-ems-50mg-com-4-comprimidos
5821,1,78,viagra-50mg-com-2-comprimidos
5822,1,78,finasterida-ems-5mg-com-30-comprimidos
5823,1,78,levitra-20mg-com-2-comprimidos
5824,1,78,finasterida-eurofarma-5mg-com-30-comprimidos
5825,1,78,unoprost-2mg-com-30-comprimidos
5826,1,78,prostatal-herbarium-160mg-com-30-capsulas
5827,1,78,tadalafila-cimed-com-30-comprimidos-revestidos-5mg-generico
5828,1,78,tadalafila-cimed-com-4-comprimidos-revestidos-20mg-generico
5829,1,78,pant-sec-com-2x50ml-solucao-capilar-50mg-ml---valvula-spray
5830,1,78,alfaestradiol-biolab-100ml-solucao-capilar-0-25mg-ml-generico
5831,1,78,sildenafila-prati-com-4-comprimidos-revestidos-25mg-generico
5832,1,78,sildenafila-sandoz-com-4-comprimidos-25mg-generico
5833,1,78,pant-solucao-capilar-2-unidades-de-50ml
5834,1,78,duomo-4mg-com-30-comprimidos
5835,1,78,zyad-20mg-com-2-comprimidos
5836,1,78,combodart-com-90-capsulas
5837,1,78,cialis-diario-5mg-com-30-comprimidos
5838,1,78,sildenafila-medley-100mg-com-4-comprimidos
5839,1,78,doxaprost-2mg-com-30-comprimidos
5840,1,78,doxuran-4mg-com-30-comprimidos
5841,1,78,finasterida-uniao-quimica-com-30-comprimidos-revestidos-1mg-generico
5842,1,78,tanduo-com-30-capsulas-liberacao-prolongada-0-5-0-4mg
5843,1,78,tanduo-com-90-capsulas-liberacao-prolongada-0-5-0-4mg
5844,1,78,caverject-com-1x1ml-po-liofilizado-solucao-diluente-10mcg
5845,1,78,caverject-com-1x1ml-po-liofilico-solucao-diluente-20mcg
5846,1,78,droalfa-com-30-capsulas-0-5mg
5847,1,78,nesta-diario-com-30-comprimidos-revestidos-5mg
5848,1,78,pilox-50ml-solucao-capilar-50mg-ml
5849,1,78,dixil-50ml-solucao-spray-capilar-50mg-ml
5850,1,78,sildenafila-medley-100mg-com-1-comprimido
5851,1,78,sildenafila-medley-50mg-com-8-comprimidos
5852,1,78,hominus-com-60-capsulas-2-5mg
